H,V,C,x,y,Y,picture,R,G,B
10.0B,3,4,0.2246,0.2467,6.555,866.png,0.162444674394,0.295368632971,0.407852945942
10.0B,4,2,0.2753,0.291,12.0,867.png,0.339348246019,0.384888975305,0.45029334594
10.0B,4,4,0.2429,0.2648,12.0,868.png,0.273981740209,0.392543552757,0.503681374244
10.0B,4,6,0.2157,0.2407,12.0,869.png,0.185943755994,0.398974764933,0.554470827418
10.0B,5,2,0.2821,0.2966,19.77,870.png,0.443505282788,0.484880397297,0.553523913889
10.0B,5,4,0.2547,0.2757,19.77,871.png,0.381187133555,0.493264091196,0.606155857789
10.0B,5,6,0.2299,0.2548,19.77,872.png,0.303137947393,0.500609691702,0.65931323589
10.0B,5,8,0.2067,0.2344,19.77,873.png,0.175638630991,0.507971088796,0.713628541184
10.0B,6,2,0.2871,0.3012,30.05,874.png,0.548287925022,0.586661104363,0.656719270818
10.0B,6,4,0.2637,0.284,30.05,875.png,0.488606423146,0.595392882833,0.708436293074
10.0B,6,6,0.2399,0.265,30.05,876.png,0.409619179548,0.604139563596,0.76567637649
10.0B,6,8,0.2189,0.2468,30.05,877.png,0.308306569165,0.611751429738,0.821653052487
10.0B,6,10,0.2,0.2298,30.05,878.png,0.122208656256,0.619039331995,0.87633521612
10.0B,7,2,0.2908,0.3039,43.06,879.png,0.655338437096,0.688888709611,0.762443668736
10.0B,7,4,0.2685,0.2886,43.06,880.png,0.589837783862,0.699300071317,0.816951209164
10.0B,7,6,0.2478,0.2728,43.06,881.png,0.51512873074,0.708472237936,0.872340084553
10.0B,7,8,0.2277,0.2559,43.06,882.png,0.418841326372,0.716978168385,0.931875475708
10.0B,7,10,0.2078,0.2382,43.06,883.png,0.262582972879,0.725603018436,0.996318199994
10.0B,8,2,0.2935,0.3062,59.1,884.png,0.762398173263,0.792857501743,0.869103818781
10.0B,8,4,0.2718,0.2911,59.1,885.png,0.692418138739,0.804082658467,0.930038763667
10.0B,8,6,0.2512,0.276,59.1,886.png,0.609570993718,0.814931510515,0.990939755616
10.0B,9,2,0.2949,0.3076,78.66,887.png,0.869196106959,0.899801055279,0.980391655022
2.5PB,1,2,0.236,0.242,1.21,888.png,0.0754448388547,0.114073005524,0.174753882432
2.5PB,1,4,0.1895,0.1911,1.21,889.png,0.00940932121444,0.116064446776,0.219920404163
2.5PB,2,2,0.2592,0.2675,3.126,890.png,0.16221220069,0.195054761698,0.257118344521
2.5PB,2,4,0.2175,0.2245,3.126,891.png,0.108241130193,0.198108642494,0.308339123179
2.5PB,3,2,0.2663,0.2756,6.555,892.png,0.248214001658,0.285175491787,0.358019280121
2.5PB,3,4,0.2312,0.2405,6.555,893.png,0.19526723117,0.28893416644,0.413240012099
2.5PB,3,6,0.2022,0.2101,6.555,894.png,0.113503721985,0.292218085484,0.466050113522
2.5PB,4,2,0.2782,0.2876,12.0,895.png,0.351484114962,0.381313793065,0.453479544766
2.5PB,4,4,0.2487,0.2597,12.0,896.png,0.302888932852,0.385869768855,0.508531711075
2.5PB,4,6,0.2235,0.2343,12.0,897.png,0.24275618541,0.389623416261,0.561477323086
2.5PB,4,8,0.1995,0.2094,12.0,898.png,0.138772461133,0.393535355859,0.617978128091
2.5PB,5,2,0.2847,0.2942,19.77,899.png,0.455309651412,0.48139507638,0.555856036011
2.5PB,5,4,0.26,0.272,19.77,900.png,0.408486045962,0.486616008832,0.6094973002
2.5PB,5,6,0.2365,0.2488,19.77,901.png,0.351150586161,0.490924462918,0.667009994588
2.5PB,5,8,0.2157,0.2278,19.77,902.png,0.276025409255,0.495076054779,0.722427238677
2.5PB,5,10,0.1968,0.2078,19.77,903.png,0.153462043747,0.498810854122,0.779002507256
2.5PB,6,2,0.2897,0.2991,30.05,904.png,0.561350190291,0.582781903653,0.658831244532
2.5PB,6,4,0.2684,0.2804,30.05,905.png,0.515949818869,0.588291039295,0.712382633858
2.5PB,6,6,0.2465,0.2599,30.05,906.png,0.45788502057,0.593679440028,0.772221613111
2.5PB,6,8,0.2274,0.2406,30.05,907.png,0.391740188393,0.597874526439,0.830510020402
2.5PB,6,10,0.2095,0.2225,30.05,908.png,0.298482674301,0.602412726749,0.888734145078
2.5PB,6,12,0.1913,0.2038,30.05,909.png,0.0818612438277,0.607520914452,0.953360406445
2.5PB,7,2,0.2932,0.3025,43.06,910.png,0.667904918209,0.685214953198,0.763448803013
2.5PB,7,4,0.2729,0.2848,43.06,911.png,0.619472687552,0.691297976322,0.822112438005
2.5PB,7,6,0.2538,0.2677,43.06,912.png,0.563198872662,0.697273648583,0.880015321604
2.5PB,7,8,0.2352,0.2498,43.06,913.png,0.49484095032,0.702625968413,0.941995706914
2.5PB,8,2,0.2957,0.3047,59.1,914.png,0.775843750569,0.788823599904,0.870677893213
2.5PB,8,4,0.2758,0.2879,59.1,915.png,0.721793318108,0.796085145376,0.934615617821
2.5PB,9,2,0.2975,0.3063,78.66,916.png,0.885668418632,0.894966592305,0.981105021199
5.0PB,1,2,0.2427,0.2368,1.21,917.png,0.0884800361488,0.1108219336,0.176814375694
5.0PB,1,4,0.2012,0.1867,1.21,918.png,0.0493414430875,0.110376354955,0.221459464077
5.0PB,2,2,0.2638,0.2624,3.126,919.png,0.174266894791,0.191542506953,0.260151177008
5.0PB,2,4,0.2263,0.2192,3.126,920.png,0.138650625038,0.191945183341,0.311388312005
5.0PB,2,6,0.1942,0.1811,3.126,921.png,0.076959488927,0.191889524645,0.364714392829
5.0PB,3,2,0.2708,0.2719,6.555,922.png,0.262039007271,0.281214082369,0.360414327207
5.0PB,3,4,0.2393,0.2361,6.555,923.png,0.226350292709,0.28197874428,0.415890392979
5.0PB,3,6,0.2122,0.2052,6.555,924.png,0.175989793917,0.282788438191,0.469770252328
5.0PB,3,8,0.1908,0.1799,6.555,925.png,0.101139595605,0.283028244977,0.51984120302
5.0PB,4,2,0.2816,0.2842,12.0,926.png,0.364669980551,0.377283244219,0.456457296387
5.0PB,4,4,0.2562,0.256,12.0,927.png,0.333087579658,0.378394591137,0.510510611437
5.0PB,4,6,0.2325,0.23,12.0,928.png,0.290892254791,0.379881565275,0.564522485858
5.0PB,4,8,0.2103,0.205,12.0,929.png,0.231574877536,0.381131192936,0.62144158203
5.0PB,4,10,0.1925,0.1843,12.0,930.png,0.149059421935,0.381839756366,0.673669941294
5.0PB,5,2,0.2882,0.2923,19.77,931.png,0.468818441103,0.477445710291,0.556801100015
5.0PB,5,4,0.2662,0.2687,19.77,932.png,0.436855349755,0.479184358188,0.611628425564
5.0PB,5,6,0.2447,0.2449,19.77,933.png,0.397036672729,0.480631416645,0.669806142545
5.0PB,5,8,0.2255,0.2239,19.77,934.png,0.347392205974,0.482389178017,0.725149753837
5.0PB,5,10,0.208,0.2041,19.77,935.png,0.282928458366,0.48370409154,0.781422057879
5.0PB,5,12,0.1918,0.1858,19.77,936.png,0.180125675952,0.485194403508,0.838442610514
5.0PB,6,2,0.2923,0.2978,30.05,937.png,0.572746243474,0.579432350674,0.659390407601
5.0PB,6,4,0.2734,0.2778,30.05,938.png,0.541410007688,0.581413584573,0.714089581019
5.0PB,6,6,0.2533,0.2558,30.05,939.png,0.500841097154,0.583211147059,0.776540791034
5.0PB,6,8,0.236,0.2365,30.05,940.png,0.456091779459,0.584677430537,0.834438185583
5.0PB,6,10,0.2197,0.2188,30.05,941.png,0.397861873122,0.586775826341,0.891463424294
5.0PB,6,12,0.2026,0.1999,30.05,942.png,0.307849037515,0.5890067258,0.957044752458
5.0PB,7,2,0.2952,0.3011,43.06,943.png,0.678724517373,0.681901027328,0.764820051457
5.0PB,7,4,0.2773,0.2828,43.06,944.png,0.644032172569,0.684637626547,0.82306354139
5.0PB,7,6,0.2596,0.2643,43.06,945.png,0.602883297743,0.687303761324,0.8837275811
5.0PB,7,8,0.2427,0.2458,43.06,946.png,0.555552005634,0.689341348055,0.946685213595
5.0PB,8,2,0.2974,0.3039,59.1,947.png,0.785264448142,0.786020216966,0.870981290195
5.0PB,8,4,0.2798,0.2861,59.1,948.png,0.746721697653,0.789270757811,0.93548582314
5.0PB,9,2,0.2991,0.3057,78.66,949.png,0.895144279798,0.892178265809,0.980971506601
7.5PB,1,2,0.2547,0.231,1.21,950.png,0.107352890991,0.10544461422,0.178329318205
7.5PB,1,4,0.2232,0.1821,1.21,951.png,0.0982830581233,0.0996420653323,0.221278555866
7.5PB,1,6,0.2,0.1422,1.21,952.png,0.090710246584,0.0899339592069,0.266290033724
7.5PB,1,8,0.1872,0.1141,1.21,953.png,0.0917410403774,0.0747198952919,0.307398977322
7.5PB,1,10,0.1804,0.095,1.21,954.png,0.0988392369688,0.0535679021254,0.342999116823
7.5PB,1,12,0.1763,0.0804,1.21,955.png,0.109766955268,0.021085764607,0.376900482231
7.5PB,2,2,0.2712,0.2582,3.126,956.png,0.189547252983,0.186970136717,0.261671535592
7.5PB,2,4,0.242,0.2148,3.126,957.png,0.178004535713,0.182085762471,0.311654853469
7.5PB,2,6,0.2189,0.179,3.126,958.png,0.165684298047,0.175441385695,0.360576235922
7.5PB,2,8,0.2005,0.1495,3.126,959.png,0.151874261241,0.166687741753,0.409492088645
7.5PB,2,10,0.1882,0.1258,3.126,960.png,0.14511024298,0.153418095328,0.45703766938
7.5PB,2,12,0.1813,0.1094,3.126,961.png,0.146315256738,0.137481415232,0.496413636042
7.5PB,2,14,0.1762,0.0955,3.126,962.png,0.151647736925,0.115782527967,0.535930967925
7.5PB,2,16,0.1728,0.0839,3.126,963.png,0.162110811934,0.0842501781127,0.574815219767
7.5PB,2,18,0.1701,0.0742,3.126,964.png,0.173480838909,0.0312218216817,0.613168157258
7.5PB,3,2,0.2777,0.2687,6.555,965.png,0.279727280126,0.275998537814,0.361337983206
7.5PB,3,4,0.252,0.2319,6.555,966.png,0.265566567905,0.271692014333,0.416590832746
7.5PB,3,6,0.2311,0.201,6.555,967.png,0.250623134272,0.266241708959,0.469145148071
7.5PB,3,8,0.2149,0.1761,6.555,968.png,0.235954609981,0.259736577969,0.5175991931
7.5PB,3,10,0.2005,0.1536,6.555,969.png,0.218262229508,0.251538042109,0.568259799725
7.5PB,3,12,0.1903,0.1353,6.555,970.png,0.20629190383,0.240587684668,0.615649699393
7.5PB,3,14,0.1824,0.1188,6.555,971.png,0.200082762485,0.22503390537,0.665024987293
7.5PB,3,16,0.1765,0.1048,6.555,972.png,0.199187764567,0.204896131272,0.713825946324
7.5PB,3,18,0.173,0.0948,6.555,973.png,0.204267205641,0.183052688888,0.753782081975
7.5PB,3,20,0.1702,0.0867,6.555,974.png,0.209411111431,0.158422076974,0.790376373693
7.5PB,3,22,0.1677,0.0782,6.555,975.png,0.219771130392,0.117691870855,0.83373904212
7.5PB,3,24,0.1658,0.0711,6.555,976.png,0.231565898267,0.0512724407996,0.874964215283
7.5PB,4,2,0.2861,0.2819,12.0,977.png,0.378830086099,0.373003253118,0.457367000578
7.5PB,4,4,0.2657,0.2528,12.0,978.png,0.366028594619,0.369332845092,0.510757059154
7.5PB,4,6,0.2471,0.2266,12.0,979.png,0.350237340626,0.365367049522,0.563326418565
7.5PB,4,8,0.2304,0.2023,12.0,980.png,0.332972722995,0.360168774609,0.617060185533
7.5PB,4,10,0.2158,0.1811,12.0,981.png,0.312662205902,0.35442191205,0.669583263524
7.5PB,4,12,0.2037,0.1629,12.0,982.png,0.291627750699,0.347621533576,0.72004542023
7.5PB,4,14,0.1941,0.1468,12.0,983.png,0.274120818656,0.338421778189,0.76976415205
7.5PB,4,16,0.1861,0.1316,12.0,984.png,0.260651528706,0.32548395665,0.822456966951
7.5PB,4,18,0.1798,0.1185,12.0,985.png,0.250994165796,0.309773505653,0.873898954192
7.5PB,4,20,0.1742,0.1058,12.0,986.png,0.244342600525,0.288240410606,0.930783693407
7.5PB,4,22,0.1713,0.098,12.0,987.png,0.245654301196,0.269410195573,0.969922685196
7.5PB,5,2,0.2918,0.2908,19.77,988.png,0.481684103955,0.473597288166,0.557018073906
7.5PB,5,4,0.2739,0.2666,19.77,989.png,0.466588145702,0.471018612387,0.610677648689
7.5PB,5,6,0.2563,0.2417,19.77,990.png,0.450104640601,0.467006862884,0.669194420466
7.5PB,5,8,0.2417,0.2204,19.77,991.png,0.434190788221,0.462318064626,0.723204457494
7.5PB,5,10,0.2285,0.202,19.77,992.png,0.414013040769,0.458109835965,0.774357448779
7.5PB,5,12,0.2157,0.183,19.77,993.png,0.392029847874,0.451697122501,0.831878548102
7.5PB,5,14,0.2042,0.1661,19.77,994.png,0.365593781828,0.44480260402,0.888797877233
7.5PB,5,16,0.1945,0.1511,19.77,995.png,0.338671380831,0.436381806779,0.944740948868
7.5PB,6,2,0.2955,0.2963,30.05,996.png,0.586334670571,0.575314227376,0.659886998083
7.5PB,6,4,0.2798,0.2752,30.05,997.png,0.571121461249,0.572895661424,0.714778242115
7.5PB,6,6,0.2638,0.2531,30.05,998.png,0.55360668702,0.569424440721,0.775057596779
7.5PB,6,8,0.2505,0.2347,30.05,999.png,0.535899585015,0.565984003533,0.828497489937
7.5PB,6,10,0.2378,0.2168,30.05,1000.png,0.516128651753,0.561732673331,0.883993927741
7.5PB,6,12,0.2241,0.1975,30.05,1001.png,0.489260739042,0.556234477775,0.949008433372
7.5PB,7,2,0.2982,0.3003,43.06,1002.png,0.691997451247,0.678018468713,0.763939311905
7.5PB,7,4,0.2833,0.2809,43.06,1003.png,0.674342927886,0.676075383554,0.822390704344
7.5PB,7,6,0.2687,0.2612,43.06,1004.png,0.655449805466,0.673145431643,0.883929794252
7.5PB,7,8,0.2546,0.2418,43.06,1005.png,0.634411410789,0.669401535798,0.947804569367
7.5PB,8,2,0.3003,0.3034,59.1,1006.png,0.79906308658,0.782059916346,0.869278388143
7.5PB,8,4,0.2856,0.2846,59.1,1007.png,0.778745832154,0.780319457192,0.933754002987
7.5PB,9,2,0.3015,0.3052,78.66,1008.png,0.908121718747,0.888411017009,0.979617313535
10.0PB,1,2,0.2677,0.228,1.21,1009.png,0.12365848699,0.10012866324,0.177826739878
10.0PB,1,4,0.2459,0.1828,1.21,1010.png,0.129829639248,0.0896855000718,0.216290979434
10.0PB,1,6,0.229,0.147,1.21,1011.png,0.137573805015,0.0749498410743,0.254930906708
10.0PB,1,8,0.219,0.1228,1.21,1012.png,0.147297142629,0.0558281569157,0.287678166309
10.0PB,1,10,0.212,0.1029,1.21,1013.png,0.160148290491,0.0243760481092,0.321004102174
10.0PB,2,2,0.2803,0.2567,3.126,1014.png,0.204264985591,0.182476214587,0.260354891874
10.0PB,2,4,0.26,0.2162,3.126,1015.png,0.209093863426,0.173187097034,0.305059579165
10.0PB,2,6,0.244,0.184,3.126,1016.png,0.214573155007,0.162125582613,0.346905726463
10.0PB,2,8,0.2294,0.1551,3.126,1017.png,0.220696770218,0.14728237495,0.391987184949
10.0PB,2,10,0.22,0.133,3.126,1018.png,0.231252895089,0.127578815487,0.433076054386
10.0PB,2,12,0.2139,0.117,3.126,1019.png,0.242724192374,0.104181857426,0.468184573202
10.0PB,2,14,0.2087,0.1026,3.126,1020.png,0.256174049268,0.067846165474,0.505276082639
10.0PB,2,16,0.2052,0.091,3.126,1021.png,0.2713153248,0.00482533564642,0.540143823124
10.0PB,3,2,0.2847,0.267,6.555,1022.png,0.295156725077,0.271255764603,0.360511383432
10.0PB,3,4,0.266,0.2319,6.555,1023.png,0.297748843851,0.262437380452,0.411169942533
10.0PB,3,6,0.2511,0.2031,6.555,1024.png,0.301592004031,0.252166345536,0.458160777456
10.0PB,3,8,0.2387,0.1786,6.555,1025.png,0.30651579384,0.239964521839,0.50378484728
10.0PB,3,10,0.2278,0.1565,6.555,1026.png,0.313022492628,0.224376097514,0.551199314326
10.0PB,3,12,0.2206,0.1407,6.555,1027.png,0.320724278508,0.208237157695,0.589890230487
10.0PB,3,14,0.2142,0.125,6.555,1028.png,0.332661714794,0.184594998717,0.633581973921
10.0PB,3,16,0.2092,0.1118,6.555,1029.png,0.346180992768,0.15442488013,0.67577344258
10.0PB,3,18,0.206,0.102,6.555,1030.png,0.359954250126,0.118547386763,0.711171149765
10.0PB,3,20,0.203,0.093,6.555,1031.png,0.374202454966,0.0602203636607,0.747791503899
10.0PB,4,2,0.2911,0.2804,12.0,1032.png,0.392705927736,0.368736427565,0.456897942216
10.0PB,4,4,0.2759,0.2522,12.0,1033.png,0.394429672148,0.361103177337,0.506563689288
10.0PB,4,6,0.2618,0.2263,12.0,1034.png,0.395980139388,0.352295597484,0.556553578587
10.0PB,4,8,0.2497,0.2038,12.0,1035.png,0.398109938145,0.342366771584,0.604510871242
10.0PB,4,10,0.2388,0.1837,12.0,1036.png,0.400121971191,0.331130007524,0.652237247126
10.0PB,4,12,0.2298,0.1659,12.0,1037.png,0.404788581392,0.317462192193,0.699165017755
10.0PB,4,14,0.222,0.1503,12.0,1038.png,0.41007705277,0.301855148532,0.745226593185
10.0PB,4,16,0.217,0.1373,12.0,1039.png,0.421930878542,0.28225216407,0.787340619269
10.0PB,4,18,0.212,0.1256,12.0,1040.png,0.431942297261,0.260333255006,0.829893652732
10.0PB,4,20,0.2075,0.114,12.0,1041.png,0.44578414508,0.229653463921,0.876970051051
10.0PB,4,22,0.2048,0.1064,12.0,1042.png,0.457400146487,0.201394439172,0.911075724294
10.0PB,4,24,0.202,0.0985,12.0,1043.png,0.47093857494,0.160173956838,0.949990138057
10.0PB,4,26,0.1994,0.0904,12.0,1044.png,0.488153333933,0.0843355760018,0.994149743914
10.0PB,5,2,0.2959,0.2905,19.77,1045.png,0.493778197398,0.47011445666,0.554886500238
10.0PB,5,4,0.2821,0.2659,19.77,1046.png,0.493672898732,0.463228700723,0.6068287835
10.0PB,5,6,0.2686,0.2412,19.77,1047.png,0.494742295173,0.454367703994,0.662648830201
10.0PB,5,8,0.2572,0.2211,19.77,1048.png,0.494270988198,0.445948698393,0.712197203038
10.0PB,5,10,0.2478,0.203,19.77,1049.png,0.497211084478,0.435623729268,0.760141403703
10.0PB,5,12,0.2384,0.1857,19.77,1050.png,0.498741962716,0.424084728863,0.810552764512
10.0PB,5,14,0.2299,0.1698,19.77,1051.png,0.501071268307,0.410713704808,0.861493866325
10.0PB,5,16,0.2224,0.1555,19.77,1052.png,0.504293587957,0.395458045518,0.912030348894
10.0PB,5,18,0.2174,0.1444,19.77,1053.png,0.511651000107,0.379145355438,0.954603548745
10.0PB,6,2,0.2988,0.2961,30.05,1054.png,0.597612358359,0.572084093788,0.657735839118
10.0PB,6,4,0.2863,0.2747,30.05,1055.png,0.595699207512,0.565874545221,0.710954408499
10.0PB,6,6,0.274,0.2533,30.05,1056.png,0.594222994079,0.558278568664,0.767096100126
10.0PB,6,8,0.2637,0.2352,30.05,1057.png,0.593189223485,0.550515896438,0.817651972049
10.0PB,6,10,0.254,0.2176,30.05,1058.png,0.593433951482,0.541127639897,0.870099733157
10.0PB,6,12,0.244,0.1998,30.05,1059.png,0.592797448244,0.529962828392,0.927702136242
10.0PB,6,14,0.2352,0.1839,30.05,1060.png,0.592829109271,0.517602088468,0.983746951281
10.0PB,7,2,0.3005,0.3,43.06,1061.png,0.70134393859,0.675297535082,0.762547647377
10.0PB,7,4,0.2886,0.2801,43.06,1062.png,0.698064527512,0.669195432625,0.819669171146
10.0PB,7,6,0.2776,0.2612,43.06,1063.png,0.695783494169,0.662076386426,0.876283633677
10.0PB,7,8,0.267,0.2425,43.06,1064.png,0.694502242985,0.653426980703,0.935345602323
10.0PB,7,10,0.2563,0.224,43.06,1065.png,0.691928187908,0.643586249992,0.998052622502
10.0PB,8,2,0.3027,0.3035,59.1,1066.png,0.809070015911,0.779285739219,0.866540350712
10.0PB,8,4,0.2911,0.2848,59.1,1067.png,0.803791415222,0.773470630434,0.927685672009
10.0PB,8,6,0.2792,0.2649,59.1,1068.png,0.799486418804,0.76567682362,0.99525285779
10.0PB,9,2,0.3038,0.3054,78.66,1069.png,0.91857418377,0.885556339199,0.976354691452
2.5P,1,2,0.2808,0.2296,1.21,1070.png,0.135734756655,0.0961115798,0.174203726473
2.5P,1,4,0.2668,0.1874,1.21,1071.png,0.150203772874,0.0821215958399,0.208272217924
2.5P,1,6,0.257,0.1559,1.21,1072.png,0.165361767549,0.0635018222282,0.239588305022
2.5P,1,8,0.2496,0.1303,1.21,1073.png,0.182105978551,0.033970055759,0.270993224882
2.5P,2,2,0.2892,0.2583,3.126,1074.png,0.215266096232,0.179232796206,0.256352447037
2.5P,2,4,0.2758,0.2208,3.126,1075.png,0.229210867052,0.16709744004,0.295703547717
2.5P,2,6,0.2661,0.1921,3.126,1076.png,0.243497397645,0.153165907336,0.330440787185
2.5P,2,8,0.257,0.1635,3.126,1077.png,0.262290500016,0.131510254473,0.371044651291
2.5P,2,10,0.2501,0.1422,3.126,1078.png,0.279522330419,0.105585583697,0.407089809226
2.5P,2,12,0.2449,0.1245,3.126,1079.png,0.29803177233,0.0668903988849,0.442224315251
2.5P,2,14,0.2406,0.11,3.126,1080.png,0.316175276369,0.000626967383564,0.476003020217
2.5P,3,2,0.2922,0.268,6.555,1081.png,0.307886109886,0.267525391955,0.356360603134
2.5P,3,4,0.2792,0.2342,6.555,1082.png,0.321923034877,0.254988413876,0.402939127162
2.5P,3,6,0.2691,0.2072,6.555,1083.png,0.336290041816,0.241005289374,0.444841843143
2.5P,3,8,0.2615,0.1845,6.555,1084.png,0.352825908225,0.224079870475,0.484360039342
2.5P,3,10,0.2548,0.1638,6.555,1085.png,0.371343031009,0.202277585651,0.525326049457
2.5P,3,12,0.2498,0.148,6.555,1086.png,0.388253155949,0.178622512324,0.560815653696
2.5P,3,14,0.2449,0.1325,6.555,1087.png,0.40763339127,0.144432599332,0.600339862109
2.5P,3,16,0.241,0.1198,6.555,1088.png,0.426466491775,0.0979534799367,0.637159252113
2.5P,3,18,0.238,0.1094,6.555,1089.png,0.444721713315,0.0131388098841,0.671064690822
2.5P,4,2,0.2962,0.2807,12.0,1090.png,0.404010187213,0.365427845252,0.453820117727
2.5P,4,4,0.2855,0.2531,12.0,1091.png,0.417026140357,0.354236709281,0.500266946625
2.5P,4,6,0.2763,0.23,12.0,1092.png,0.429198489939,0.342567246558,0.542798047579
2.5P,4,8,0.2685,0.2089,12.0,1093.png,0.443818212111,0.328432673465,0.585092756203
2.5P,4,10,0.2619,0.1903,12.0,1094.png,0.459543435742,0.312185136439,0.626081595992
2.5P,4,12,0.2559,0.173,12.0,1095.png,0.476851231083,0.292443834393,0.668270780202
2.5P,4,14,0.2509,0.1585,12.0,1096.png,0.493596433826,0.270800012872,0.707490504728
2.5P,4,16,0.2467,0.1452,12.0,1097.png,0.512366105309,0.243747553385,0.747144600747
2.5P,4,18,0.243,0.1332,12.0,1098.png,0.531896200422,0.210003733367,0.786820200087
2.5P,4,20,0.2394,0.1221,12.0,1099.png,0.551756834589,0.164782491548,0.827736855516
2.5P,4,22,0.2371,0.1143,12.0,1100.png,0.568196734195,0.113073560721,0.859236218514
2.5P,5,2,0.3,0.2912,19.77,1101.png,0.503977728967,0.467312289038,0.551052581376
2.5P,5,4,0.2898,0.2667,19.77,1102.png,0.515151299458,0.456963129651,0.600501842759
2.5P,5,6,0.2806,0.2444,19.77,1103.png,0.52718940432,0.445312067013,0.648757341922
2.5P,5,8,0.2728,0.224,19.77,1104.png,0.541905166332,0.431460569138,0.696141875552
2.5P,5,10,0.2665,0.2075,19.77,1105.png,0.555496502385,0.417719097396,0.737680954747
2.5P,5,12,0.2608,0.1913,19.77,1106.png,0.572326588342,0.400474763818,0.781647673982
2.5P,5,14,0.256,0.1774,19.77,1107.png,0.588936544547,0.382042348191,0.822681804415
2.5P,5,16,0.2515,0.1644,19.77,1108.png,0.606315532506,0.360680871426,0.864490714472
2.5P,5,18,0.2476,0.1532,19.77,1109.png,0.622947600701,0.337769506225,0.903718831101
2.5P,5,20,0.2438,0.1419,19.77,1110.png,0.642243693332,0.307989116949,0.946808431064
2.5P,5,22,0.2402,0.1315,19.77,1111.png,0.661699773662,0.272052236415,0.990367006503
2.5P,6,2,0.3016,0.296,30.05,1112.png,0.606856264159,0.569379200761,0.65576323877
2.5P,6,4,0.2932,0.2759,30.05,1113.png,0.617147828184,0.559911382621,0.703198529999
2.5P,6,6,0.2842,0.255,30.05,1114.png,0.628338686141,0.548508886614,0.755624136936
2.5P,6,8,0.277,0.2372,30.05,1115.png,0.64091428333,0.536319637738,0.802907268593
2.5P,6,10,0.2703,0.2204,30.05,1116.png,0.65466590808,0.522459768081,0.850615307859
2.5P,6,12,0.2647,0.2052,30.05,1117.png,0.670541155033,0.506722391777,0.896665240399
2.5P,6,14,0.2593,0.1909,30.05,1118.png,0.686693587173,0.4891307326,0.943482702788
2.5P,6,16,0.2548,0.1768,30.05,1119.png,0.708230268698,0.466301905505,0.992922144496
2.5P,7,2,0.3031,0.3,43.06,1120.png,0.711031386871,0.672516072869,0.760195622868
2.5P,7,4,0.295,0.281,43.06,1121.png,0.721386213302,0.66269501805,0.811847010812
2.5P,7,6,0.2873,0.2633,43.06,1122.png,0.731544674029,0.652256677395,0.862464038592
2.5P,7,8,0.2799,0.2459,43.06,1123.png,0.743462661298,0.64003080194,0.914875588389
2.5P,7,10,0.2729,0.2289,43.06,1124.png,0.757591417231,0.625566639805,0.969205556292
2.5P,8,2,0.3048,0.304,59.1,1125.png,0.816717910815,0.777280601692,0.86307700657
2.5P,8,4,0.2962,0.285,59.1,1126.png,0.826068767406,0.767074035929,0.921979723918
2.5P,8,6,0.2881,0.2671,59.1,1127.png,0.835953028007,0.755926133545,0.980056750227
2.5P,9,2,0.305,0.3051,78.66,1128.png,0.925028715702,0.883592626967,0.975813939124
5.0P,1,2,0.2936,0.233,1.21,1129.png,0.145329877985,0.0928208241349,0.169430882243
5.0P,1,4,0.2854,0.1927,1.21,1130.png,0.164630826123,0.0760027099045,0.200205516874
5.0P,1,6,0.2794,0.1628,1.21,1131.png,0.182897104563,0.053914119212,0.228001205377
5.0P,1,8,0.2742,0.1375,1.21,1132.png,0.202159296868,0.0189469495072,0.256693272758
5.0P,2,2,0.2984,0.2612,3.126,1133.png,0.224888985253,0.176405183472,0.251112882719
5.0P,2,4,0.2908,0.2261,3.126,1134.png,0.245092984343,0.161918019661,0.28592372653
5.0P,2,6,0.285,0.1992,3.126,1135.png,0.263672988942,0.145830595632,0.316490600895
5.0P,2,8,0.2791,0.1707,3.126,1136.png,0.287794298187,0.119376645905,0.354149729597
5.0P,2,10,0.2748,0.15,3.126,1137.png,0.308977167726,0.087018025266,0.386372749975
5.0P,2,12,0.2709,0.132,3.126,1138.png,0.330646627601,0.0303222712349,0.419114195624
5.0P,3,2,0.2997,0.27,6.555,1139.png,0.318878558606,0.264315183941,0.351040979223
5.0P,3,4,0.2928,0.2386,6.555,1140.png,0.341894791282,0.248713930002,0.391785313291
5.0P,3,6,0.287,0.2135,6.555,1141.png,0.362878772331,0.231950405587,0.428383777777
5.0P,3,8,0.2819,0.191,6.555,1142.png,0.384940162196,0.211278925986,0.465191069894
5.0P,3,10,0.2772,0.1707,6.555,1143.png,0.407909906107,0.184995770354,0.502810533601
5.0P,3,12,0.2739,0.1539,6.555,1144.png,0.431172166022,0.151875460229,0.537820852448
5.0P,3,14,0.2707,0.1397,6.555,1145.png,0.452784334155,0.10837584653,0.571349353285
5.0P,3,16,0.268,0.1272,6.555,1146.png,0.474728663543,0.0268703565925,0.604443135382
5.0P,4,2,0.3022,0.2825,12.0,1147.png,0.414922030817,0.36242772351,0.448134721055
5.0P,4,4,0.2958,0.2565,12.0,1148.png,0.436060268618,0.34869469779,0.489684341864
5.0P,4,6,0.2903,0.2347,12.0,1149.png,0.455864226098,0.334260556317,0.527611595794
5.0P,4,8,0.2855,0.215,12.0,1150.png,0.476483737324,0.317628222716,0.564875494958
